Restaurant_Name,Ranking,Price_Range,Cuisine_Type,Menu Items
Crafterie,3.8,De 31 € à 50 €,Allemande contemporaine,"['krbissuppe', 'crossover', 'filet', 'kartoffel', 'sellerie', 'frischkse', 'butternut', 'creme', 'und', 'chateaubriand', 'himbeer', 'knigsberger', 'regional', 'matcha', 'apfel', 'trffel', 'an', 'lamm', 'geschmorter', 'livemusik', 'rote', 'bacon', 'sauerrahm', 'bckchen', 'oxalis', 'yuzo', 'kabeljau', 'kalb', 'krbisschnitte', 'zimt', 'schweinebauch', 'gnocchi', 'himbeere', 'jacobsmuschel', 'kapern', 'dim', 'begleitung', 'schmand', 'vom', 'hokaido', 'max', 'rotkohl', 'spekulatius', 'tortelloni', 'stephans', 'musik', 'tims', 'krbisauswahl', 'hokkaido', 'simons', 'zitronengra', 'wasabi', 'beete', 'men', 'souffl', 'ei', 'jakobsmuschel', 'riesling', 'koriander', 'klopse', 'senf', 'schokoladensouffl', 'mit', 'begrungscocktail', 'durch', 'ricotta', 'sesam', 'einem', 'strudel', 'kresse', 'dazu', 'musikalische', 'schokoladen', 'jus', 'sucuk', 'gang', 'chilli', 'sahne', 'saisonal', 'zwiebel', 'sauerbraten', 'spanferkelbckchen', 'frache', 'hummersuppe', 'julians', 'kche', 'duett', 'dashi', 'gemsebeet', 'mango', 'hausgemachte', 'mayonnaise', 'hase', 'knuspriger', 'lauras', 'gnge', 'rinderfilet', 'waldpilzsuppe', 'walnuss', 'klo', 'bimi', 'sum', 'gorgonzola', 'filo', 'live', 'romantisches', 'maronen']"
Cancun Alexanderplatz,3.7,30 € ou moins,Mexicaine,[]
Trofeo,4.6,30 € ou moins,Méditerranée,[]
Peking Ente Berlin,4.1,30 € ou moins,Chinoise,"['chai', 'puerhtee', 'kaiserschoten', 'frischem', 'sichuan', 'sellerie', 'mhren', 'meister', 'und', 'zubereitet', 'scharf', 'grner', 'der', 'beliebt', 'eingelegt', 'glasiertes', 'beim', 'zwiebelwrfeln', 'sud', 'schweinehackfleisch', 'handel', 'lieblingsessen', 'karpfen', 'gegrillte', 'in', 'mariniertes', 'hhnerfleisch', 'ssauer', 'ganzer', 'frhlingsrollen', 'frisches', 'zimt', 'gegrillt', 'kalt', 'fischbllchen', 'zarte', 'sichuanpfeffer', 'pochiert', 'nehmen', 'auf', 'glasknnchen', 'ser', 'saftigem', 'kokosmilch', 'koriander', 'minifrhlingsrollen', 'gebraten', 'sesam', 'gednstet', 'farbe', 'hausgemachtem', 'bodhisattva', 'blten', 'im', 'chilisojaknoblauchsauce', 'leichtem', 'gebratenem', 'kreuzkmmel', 'l', 'hackfleisch', 'h', 'gerne', 'gebratenen', 'currykokosmilchsauce', 'klebreis', 'aroma', 'bierteigmantel', 'chilischoten', 'bordes', 'tintenfisch', 'lammfleisch', 'enokipilzen', 'essen', 'nationalgetrnk', 'shanghaikohl', 'sojabohnensauce', 'nudelsuppe', 'tees', 'chinesen', 'meeresfrchtesauce', 'fragen', 'tan', 'groe', 'gebacken', 'zarter', 'spaghetti', 'sptlese', 'weihrauch', 'schmeckt', 'seetangsalat', 'g', 'spezieller', 'guan', 'wenig', 'blanc', 'zu', 'erdnssen', 'entenbrust', 'angebot', 'pochiertem', 'pfirsich', 'austernsauce', 'klassische', 'chili', 'kartoffelfden', 'entenfleischstcke', 'stk', 'darauf', 'sternanis', 'preis', 'duftet', 'rotbarschfilet', 'grob', 'schwarzpfeffersauce', 'rheingau', 'ein', 'schweinebauch', 'angebraten', 'yun', 'dim', 'hhnerbrust', 'weien', 'hausgemachter', 'essig', 'kross', 'eine', 'kutteln', 'beijing', 'unseren', 'groen', 'fenchel', 'klassiker', 'gemischt', 'men', 'bambus', 'die', 'probieren', 'gemse', 'ei', 'ingwerzitronentee', 'gemahlenen', 'tie', 'aprikose', 'jasminteekugel', 'besten', 'zum', 'pekingteigtaschen', 'blte', 'kleine', 'pfannkuchen', 'longjing', 'jasminblte', 'nach', 'paprika', 'den', 'wartezeit', 'am', 'unbedingt', 'selbst', 'wan', 'gurken', 'ssaurer', 'geschwenkt', 'knusprig', 'einer', 'drei', 'trinken', 'roten', 'wrzig', 'schweinefilet', 'gedmpft', 'werden', 'gefllt', 'tigersalat', 'heiem', 'barmherzigkeit', 'chinesisch', 'mao', 'schnittlauch', 'scheiben', 'hhner', 'prierten', 'leicht', 'sojasprossen', 'gieen', 'hhnerfleischsalat', 'knoblauch', 'pekingart', 'sojamehlsauce', 'frisch', 'gerucherter', 'frhlingsrolle', 'garnelen', 'feine', 'mariniert', 'mama', 'tee', 'prierter', 'cuve', 'senkt', 'pikant', 'lang', 'garniert', 'blumenpfeffer', 'fruchtig', 'pflanzenart', 'hat', 'er', 'jasmintee', 'frhlingszwiebeln', 'reifem', 'nan', 'geschmort', 'des', 'min', 'blumig', 'bohnen', 'gerichten', 'staunen', 'fettverbrennen', 'speziellen', 'eiserner', 'gongbaohhnerbrust', 'bestreut', 'spezialitten', 'goldfrittierten', 'tisch', 'vorsitzenden', 'gerstetem', 'knnchen', 'grnebohnenmehl', 'auswahl', 'provinz', 'chefin', 'begossen', 'franz', 'johannisberger', 'tofu', 'gemahlenem', 'kreuzmuster', 'klchen', 'karaffe', 'traditionell', 'bitte', 'gekocht', 'milden', 'dann', 'bekannteste', 'riesling', 'xiaolongbao', 'halbfermentierter', 'geformt', 'dunkle', 'mit', 'wolfsbeeren', 'peking', 'stckchen', 'nudeln', 'yin', 'gewrzt', 'uns', 'oolongtee', 'ingwer', 'blattgemse', 'saisonales', 'peperoni', 'knusprigen', 'knusprigem', 'kche', 'sichuankche', 'chinesische', 'gepflckten', 'nelke', 'teigkrnchen', 'hausgemachte', 'heien', 'kurz', 'frhlingzwiebell', 'weiwein', 'qualle', 'vielen', 'gebadet', 'sie', 'echt', 'chengs', 'chinakohl', 'gekochtem', 'kstlichkeiten', 'getrockneten', 'sum', 'rindfleisch', 'erdnusojasauce', 'olivenl', 'humm', 'sommeliergeheimtipp', 'das', 'lorbeer', 'teigtaschen', 'reis', 'lose', 'sptburgunder', 'grne', 'lauchzwiebeln', 'eisenplatte', 'erdig', 'schweinefleisch', 'teigmantel', 'wir', 'de', 'entensuppe', 'sichuansauce', 'zur', 'wrzigen', 'nur', 'bei', 'zimtkassie', 'tangs', 'steinbutt', 'keller', 'karotten', 'aubergine', 'sojasauce', 'chilil', 'herb', 'nicht', 'mapo', 'china', 'grntees', 'schale', 'besonders', 'einen', 'streifen', 'reisteigtaschen', 'sauce', 'sehr', 'chilisauce', 'curry', 'wasabimayonaise', 'auberginen', 'familienrezept', 'kugel', 'honig', 'japanischer', 'von', 'sauerscharfsauce', 'chinesischen', 'chililsauce', 'serviert', 'zanderfilet', 'gurkenstreifen', 'hilft', 'handgeschnittenen', 'verdauung', 'stcken', 'vegetarisch', 'cholesterinspiegel', 'gsten', 'chinesisches', 'entenfleisch', 'gurke', 'mt', 'geschnittenen', 'sdchina', 'rotbarsch', 'ssauersauce', 'teeblume', 'dazu', 'pikanter', 'saison', 'frische', 'zwiebeln', 'ber', 'fangfrisch', 'teigmanteldann', 'hausgebackenen', 'bandnudeln', 'spezialsauce', 'gerstet', 'fein', 'gedmpften', 'schwarzer', 'rtliche', 'wird', 'szechuan', 'handgeschnitten', 'gersteten', 'krftig', 'anderen', 'grogarnelen', 'duftend', 'aus', 'tontopf', 'champignons', 'ente']"
Eastside Bar,5,30 € ou moins,Réservation de tables avec bouteilles,[]
FOREIGN AFFAIRS,3.3,De 31 € à 50 €,Mondiale/Internationale,"['krbiskerne', 'feigenchutney', 'geflmmter', 'frisch', 'rinderbacke', 'sardellen', 'zweierlei', 'senfdip', 'glasierte', 'haselnsse', 'aufgegossen', 'crotons', 'msc', 'rindercarpaccio', 'sorten', 'quinoa', 'chili', 'kruterschaum', 'granatapfel', 'rotebetetriangoli', 'maishhnchenbrust', 'knackiger', 'kapern', 'wiener', 'vom', 'ziegenkse', 'kruterseitlinge', 'gebackener', 'fetakse', 'trffelcreme', 'blattsalat', 'fnf', 'pommes', 'rucola', 'argentinisches', 'tatar', 'zitronencreme', 'sesamsauce', 'kartoffelgratin', 'kirschtomaten', 'wurzelgemse', 'spinatpesto', 'mit', 'gurke', 'vichykarotten', 'lauwarmer', 'meersalz', 'zwiebeln', 'ajvar', 'hausgemachtes', 'wan', 'kseauswahl', 'kabeljaufilet', 'himbeersorbet', 'gewrzgurken', 'gebackenes', 'geschmorte', 'tagessuppe', 'wildkrutersalat', 'sorbet', 'trauben', 'kartoffelmousseline', 'bete', 'schnitzel', 'getrffelte', 'beef', 'kalettes', 'auberginenauflauf', 'sekt', 'franzsische', 'parmesan', 'tagliatelle', 'millefeuille', 'rinderfilet', 'tan', 'biofeldsalat', 'cassissenf', 'kartoffelgurkensalat', 'brot', 'olivenl', 'pinienkerne', 'hausdressing']"
Roots,4,30 € ou moins,Pizzéria,[]
Restaurant Weiss,4.2,30 € ou moins,Allemande contemporaine,[]
Lychee Restaurant,4.4,De 31 € à 50 €,Chinoise,"['grappa', 'ferinherb', 'pfirsichlikr', 'rum', 'lycheewein', 'c', 'ellerstadt', 'cuba', 'sptburgunder', 'lovers', 'brasil', 'wasser', 'malzbier', 'reserve', 'whisky', 'lime', 'sonnenhof', 'mangosaft', 'tee', 'martini', 'quelles', 'trocken', 'mot', 'banane', 'zuckersirup', 'badenortenau', 'limejuice', 'beaune', 'bannet', 'volkach', 'weinburgunder', 'de', 'pomerol', 'guts', 'underberg', 'limettesaft', 'weintheater', 'zur', 'gin', 'hermitage', 'chateau', 'sudpfalz', 'oder', 'long', 'glks', 'hauses', 'kabinett', 'vaihingen', 'lemon', 'des', 'pool', 'rheingauoestrich', 'krusovice', 'cappuccino', 'la', 'doc', 'bronzemedaille', 'frucht', 'qingtao', 'cachaca', 'island', 'naturell', 'mei', 'sptburger', 'luo', 'bao', 'studier', 'top', 'patrick', 'mojito', 'johannisbeeresaftschorle', 'gingsengschnaps', 'wodka', 'khortytsa', 'rheingau', 'merlot', 'burgund', 'aquavit', 'burgunder', 'blick', 'xo', 'portugieser', 'roses', 'malbec', 'latin', 'methode', 'bianco', 'jim', 'gioiosa', 'brauner', 'mazeyres', 'pfalz', 'limett', 'schales', 'reiswein', 'dunkel', 'campari', 'auf', 'mosel', 'medium', 'absolut', 'vom', 'limette', 'remy', 'ersten', 'grande', 'selters', 'on', 'grenadinesirup', 'branca', 'zucker', 'chandon', 'erste', 'villages', 'fanta', 'donero', 'lychee', 'rotlack', 'martin', 'lehm', 'cooler', 'johannisbeeresaft', 'birne', 'clausthaler', 'sdpfalz', 'landerrouat', 'crmant', 'batida', 'radler', 'regal', 'spezi', 'schfferhofer', 'coca', 'prosecco', 'grenadine', 'dr', 'liebe', 'cotes', 'pauly', 'corona', 'sex', 'habltrocken', 'ipanema', 'weingut', 'reinhessen', 'alkoholfrei', 'dry', 'riesling', 'pinkfein', 'lergenmller', 'rhone', 'sprite', 'soda', 'ewige', 'fass', 'heie', 'pflaumenwein', 'malteserkreuz', 'forgetmenot', 'guaven', 'schloss', 'libre', 'liang', 'braunerzucker', 'wrttemberg', 'zitronen', 'do', 'ananassaft', 'kui', 'bacardi', 'gao', 'rheinhessen', 'ramazotti', 'bier', 'espresso', 'franken', 'den', 'ingwer', 'abel', 'sake', 'lage', 'desire', 'orangensaft', 'mller', 'chun', 'pina', 'alexandre', 'reben', 'johannisberg', 'sahne', 'limettensaft', 'romantikhotel', 'flrsheim', 'tonic', 'eis', 'frankreich', 'the', 'orange', 'aoc', 'hefeweizen', 'carneval', 'zitrone', 'mich', 'kiss', 'roter', 'milch', 'zitronensaft', 'radeberger', 'curacao', 'water', 'cuvee', 'ginger', 'william', 'hennessy', 'schwane', 'georges', 'ice', 'swimming', 'light', 'cola', 'apfelsaft', 'garapefruit', 'reisschnaps', 'mai', 'traditionnelle', 'machitto', 'lu', 'sherry', 'chardonnay', 'vs', 'weisser', 'kokos', 'schweppes', 'rosso', 'pils', 'bi', 'jamaika', 'bordeauxpamerol', 'ngelsfrst', 'caipirinha', 'cocktail', 'ros', 'ba', 'red', 'loire', 'colada', 'bull', 'chivas', 'kristall', 'beach', 'barat', 'schaies', 'tea', 'bitter', 'orangen', 'rocher', 'imprial', 'grapesaft', 'grendine', 'jgermeister', 'bordeaux', 'latte', 'lycheesaftschorle', 'alte', 'cha', 'apfelnsaftschorle', 'beam', 'tequila', 'thurgau', 'ale', 'gewrztraminer', 'minze', 'schlossabzug', 'sunrise', 'rosenschnaps', 'japanisch', 'tai', 'vdp', 'feinherb', 'mougues', 'orangesaft', 'schokolade', 'brut', 'kirschsaft', 'classic', 'bananen', 'fernet', 'daiquiri', 'sambuca', 'grauer', 'dornfelder', 'kaffee', 'troken', 'extra', 'granini', 'saft']"
Knutschfleck,3.9,30 € ou moins,Allemande,"['knutschi', 'biscotto', 'rollmops', 'frischem', 'bauernfrhstck', 'frischkse', 'jalapeos', 'pinocchio', 'hhnchenfleisch', 'mangoeis', 'ketchup', 'creme', 'chroizo', 'und', 'kartoffeln', 'bananeneis', 'banane', 'chocolate', 'flammkuchen', 'kartoffelsuppe', 'schokosauce', 'de', 'nachos', 'gekochtes', 'fraiche', 'tagesangebot', 'pimentos', 'fruchteiskugeln', 'sorten', 'eat', 'ksestulle', 'ananasbananevanillemangoerdbeere', 'oder', 'erbsensuppe', 'stulle', 'gemsestreifen', 'sauercreme', 'tomaten', 'sauerrahm', 'remoulade', 'frucht', 'kasseler', 'apfelmus', 'zungenkuss', 'royal', 'matjesfilet', 'berliner', 'erdbeere', 'guacamole', 'in', 'eiskaffee', 'rucolabett', 'hhnerfleisch', 'eiern', 'marmelade', 'harzer', 'frisches', 'brotkorb', 'zimt', 'fragola', 'fr', 'schafskse', 'kirschlikr', 'sa', 'erdbeeren', 'wurst', 'altberliner', 'nussknacker', 'bauernsalat', 'knacker', 'eisshake', 'kartoffelsalat', 'wiener', 'auf', 'sardinen', 'vanilleeis', 'pro', 'wrstchen', 'matjes', 'ziegenkse', 'gebackener', 'capern', 'hausgemachter', 'wrzsauce', 'serano', 'grieben', 'fruchteis', 'eisbecher', 'othello', 'veggie', 'wrzfleisch', 'all', 'potatos', 'gemsesticks', 'bananensplit', 'zwiebelringe', 'lachs', 'schinken', 'speck', 'schoko', 'honig', 'krabben', 'stracciatella', 'person', 'prosecco', 'wurscht', 'polo', 'kleiner', 'ei', 'backkartoffeln', 'vegetarisch', 'camembertstulle', 'backkartoffel', 'quark', 'fruchtsauce', 'senf', 'haselnusssirup', 'mit', 'gekochte', 'knolle', 'gambas', 'gewrfeltes', 'personen', 'knutschfleck', 'eierlikr', 'tapas', 'jurke', 'eier', 'obst', 'frhstck', 'salsa', 'berbacken', 'schwedeneisbecher', 'hausgemachtem', 'padron', 'vanille', 'ahornsirup', 'bocke', 'boulette', 'im', 'frische', 'nach', 'paprika', 'cubos', 'zwiebeln', 'natur', 'schinkenstulle', 'orangensaft', 'pancakes', 'portion', 'milch', 'you', 'pers', 'sahne', 'gurken', 'eiweisschock', 'bis', 'pilzen', 'originale', 'teewurschtstulle', 'peperoni', 'schmatzer', 'mix', 'erdbeersauce', 'mozzarella', 'butter', 'zwei', 'brathering', 'berlin', 'basilikum', 'kirsch', 'can', 'rhreier', 'bombe', 'dressing', 'menta', 'linsensuppe', 'croissant', 'alex', 'mango', 'kse', 'kseplatte', 'luft', 'bockwurscht', 'cocktail', 'kiwi', 'pinienkernen', 'aufschnitt', 'schokoeis', 'leberwurschtstulle', 'eisschokolade', 'msli', 'berbackener', 'milchreis', 'oliven', 'thunfisch', 'ksschen', 'zucker', 'schwarzwlder', 'schnittlauch', 'salami', 'wurschtplatte', 'ananas', 'verschiedene', 'sauerkirschen', 'aiolidip', 'brot', 'bananen', 'kuchen', 'aus', 'cocktailtomaten', 'schmalzstulle', 'rollmpschen']"
Play Off Berlin Marzahn Restaurant,4.3,30 € ou moins,Burgers,[]
Pappa E Ciccia,4.6,51 € et plus,Italienne,[]
Locanda 12 Apostoli,4.4,30 € ou moins,Italienne Moderne,[]
Le Canard,4.5,30 € ou moins,Française,[]
Stock & Stein,4.8,30 € ou moins,Barbecue,[]
Zen Mercedes Benz Platz,3.1,30 € ou moins,Sushi,[]
FISHERMANS – DAS Fischrestaurant,4.6,De 31 € à 50 €,Fruits de mer,[]
Restaurant & Bar Luise (Köpenick),4.3,30 € ou moins,Allemande,[]
Tiroler Stuben Berlin,4,30 € ou moins,Autrichienne,[]
Parc Fermé,4.8,51 € et plus,Française,[]
Skål by Munch's Hus,4.9,30 € ou moins,Nordique,[]
Hasir in Spandau,4.2,30 € ou moins,Turque,"['art', 'reis', 'kftesi', 'steinofen', 'paniert', 'lammkottllet', 'grilltomaten', 'stlac', 'gemischten', 'beyti', 'izgara', 'auberginensalat', 'petersilie', 'acl', 'sigara', 'sesaml', 'gefllte', 'und', 'zubereitet', 'scheibenrettich', 'scharf', 'scak', 'gewrzten', 'empfehlung', 'tava', 'hackspie', 'gebck', 'knefe', 'gegrilltes', 'grillplatteverschiedene', 'hauses', 'kark', 'des', 'tomaten', 'lammkottlet', 'enginar', 'tatls', 'spie', 'horsd', 'salatas', 'gegrillte', 'terbiyeli', 'in', 'hhnerfleisch', 'gve', 'tomatensosse', 'oeuvre', 'meze', 'pastrmal', 'pide', 'schafskse', 'sa', 'gegrillt', 'fladenbrot', 'wrziger', 'haydari', 'gemischte', 'bauernsalat', 'meyhane', 'korinthen', 'dem', 'frnda', 'auf', 'artischockenbden', 'besonders', 'vom', 'kleme', 'cack', 'sauce', 'essig', 'kalbfleisch', 'oban', 'auberginen', 'schinken', 'spezialbrot', 'ab', 'salatmit', 'skembe', 'zubereitete', 'krutern', 'kebaptrkische', 'serviert', 'humus', 'weinbltter', 'hasir', 'peynirli', 'bitte', 'peperonipree', 'mixed', 'souk', 'hasr', 'fadenteig', 'biber', 'antep', 'skender', 'gebratene', 'quark', 'beyaz', 'mit', 'paprikaschotten', 'wrziges', 'personen', 'gurke', 'gebraten', 'spezialitt', 'yourtlu', 'pfanne', 'warme', 'bedeckt', 'kellner', 'berbacken', 'pirzola', 'sarmas', 'kleine', 'patlcan', 'gewrzen', 'gewrzte', 'mercimek', 'i', 'gewrze', 'ile', 'angerichtet', 'ali', 'entbeintes', 'kichererbsenpree', 'gehackte', 'klbast', 'nach', 'yaprak', 'zwiebeln', 'l', 'fleischspie', 'hackfleisch', 'am', 'usul', 'kleingeschnittenem', 'gurken', 'ihren', 'ezmesi', 'flecksuppe', 'zwiebel', 'beilagen', 'kruter', 'halep', 'peperoni', 'adana', 'mtebbel', 'brei', 'trkischer', 'butter', 'zwei', 'orbas', 'wrzig', 'tagesdessert', 'kalte', 'joghurt', 'bltterteigrllchen', 'fleischkugeln', 'linsensuppe', 'warm', 'lammrckenfilet', 'lammfleisch', 'hausgemachte', 'kse', 'grill', 'dner', 'kuzu', 'pinienkernen', 'drehspie', 'gefllt', 'auberginenpree', 'sie', 'tomatensauce', 'gerilltetomaten', 'fragen', 'gemischter', 'tavuk', 'lammfleischspie', 'salat', 'karsk', 'nazik', 'bergossen', 'kebap', 'milchreispudding', 'fleischsorten', 'peynir', 'trkischen', 'olivenl', 'unsere', 'aus', 'gnn', 'geschnetzeltes', 'hot', 'platte', 'knoblauch']"
Ristorante Il Porto,4.4,30 € ou moins,Italienne,"['art', 'flasche', 'sardegna', 'cala', 'himbeeren', 'ricottakse', 'und', 'kartoffeln', 'der', 'spinat', 'peccorinokse', 'sardische', 'ca', 'salbei', 'oder', 'seeteufelmedaillons', 'la', 'panna', 'royal', 'dorade', 'fischsuppe', 'steinpilzsauce', 'kruterkruste', 'in', 'neuseeland', 'leichten', 'smtliche', 'fr', 'gegrillt', 'gemischte', 'kapern', 'wolfsbarsch', 'kalbsleber', 'eine', 'knoblauchbrot', 'riserva', 'vorspeisen', 'lammrcken', 'honig', 'krabben', 'e', 'krutern', 'argentinisches', 'serviert', 'ravioli', 'person', 'gemse', 'wildschweinschinken', 'frischen', 'dolianova', 'hummercremesuppe', 'mit', 'sardischer', 'personen', 'gebraten', 'vitrine', 'gednstet', 'vermentino', 'krakensalat', 'im', 'monica', 'cannonau', 'nach', 'mosca', 'einer', 'butter', 'zwei', 'galiamelone', 'rocca', 'salzmantel', 'rubia', 'di', 'tintenfisch', 'hausgemachte', 'heien', 'sella', 'werden', 'teigtasche', 'balsamessigsauce', 'gefllt', 'tomatensauce', 'rinderfilet', 'oliven', 'eistorte', 'salat', 'frischer', 'spaghetti', 'alghero', 'cotta', 'grogarnelen', 'folie', 'hauptgerichte', 'aus', 'cocktailtomaten', 'gr']"
Café Liebig,4.7,30 € ou moins,Allemande,"['art', 'style', 'grne', 'gersteter', 'mangoragout', 'petersilie', 'blanc', 'rstbrot', 'cotesdurhone', 'und', 'cesar', 'flammkuchen', 'wir', 'bltenhonig', 'landeier', 'vicente', 'der', 'crme', 'de', 'mediterran', 'mandeln', 'an', 'stk', 'geschmorter', 'krokant', 'rote', 'apfelmus', 'matjesfilet', 'leichter', 'paprikacrostini', 'spitzkohl', 'in', 'apfelspalten', 'emder', 'chorizorisotto', 'kalb', 'vesperbrett', 'kartoffelstampf', 'kernen', 'backen', 'kapern', 'selleriecremesuppe', 'pellkartoffeln', 'wiener', 'auf', 'schmand', 'vanilleeis', 'les', 'alexandrins', 'vom', 'tomatenschaum', 'preiselbeeren', 'ziegenkse', 'sauce', 'vanillecreme', 'knochen', 'lachs', 'anders', 'speck', 'eisbein', 'koehler', 'karamellisierte', 'von', 'birne', 'bratkartoffeln', 'pepperonatapree', 'reserva', 'krutern', 'zanderfilet', 'dr', 'die', 'gemse', 'ei', 'gartensalat', 'baguette', 'speckerbsensauce', 'frhlingslauch', 'croutons', 'mit', 'noir', 'weinempfehlung', 'ofen', 'grana', 'gebraten', 'gebackenen', 'padano', 'eierlikr', 'elssser', 'schwedeneisbecher', 'gandia', 'schmortomaten', 'vanille', 'canneloni', 'im', 'rheinhessen', 'paprika', 'haut', 'rosmarin', 'zwiebeln', 'senfkaviar', 'l', 'senfsauce', 'landjger', 'maispoulardenbrust', 'maison', 'sahne', 'lauwarmen', 'ausgelst', 'kartoffelsenfdressing', 'salatspitzen', 'speckzwiebeln', 'rioja', 'frankfurter', 'kruterl', 'roter', 'schokoladeneis', 'cremiges', 'butter', 'schwarte', 'cashewcremedillfllung', 'knusper', 'eingelegtes', 'gewrzgurke', 'bete', 'schnitzel', 'gebeizter', 'zucchinicarpaccio', 'drillingskartoffeln', 'meerrettichkruste', 'brle', 'dinkelmehl', 'kartoffelgurkensalat', 'walnuss', 'minze', 'gebacken', 'brokkoli', 'zucchini', 'salat', 'kleinem', 'rosmarinbutter', 'topfenstrudel', 'bergkse', 'mal', 'kruterschaumsuppe', 'gebrannte', 'bunter']"
HANGAR 24,3.8,30 € ou moins,Mondiale/Internationale,[]
Il Faggio - Holiday Inn Berlin City West,,30 € ou moins,Internationale,[]
Buya Ramen,3.4,30 € ou moins,Izakaya,"['teigtaschen', 'sugar', 'duck', 'shoyu', 'reduction', 'black', 'gyoza', 'japanese', 'gersteter', 'edamame', 'feuriggerstete', 'peppers', 'buns', 'schweinefleisch', 'japanische', 'winter', 'lemongrass', 'yuzushio', 'traditionelljapanische', 'cucumber', 'daikon', 'fried', 'smoked', 'crispy', 'choy', 'gerstete', 'soy', 'sriracha', 'gegrilltes', 'salt', 'lemon', 'pimientos', 'geruchertes', 'tonkotsubrhe', 'beerentang', 'gerstetem', 'schweinebauch', 'wakame', 'mangold', 'leaf', 'frittierter', 'nori', 'mushrooms', 'grilled', 'sweet', 'greens', 'tonkotsu', 'brown', 'yuzu', 'togarashi', 'shio', 'pork', 'brhe', 'hhnchen', 'hijiki', 'wasabi', 'shiitake', 'aioli', 'sojabohnen', 'pickled', 'eingelegter', 'roasted', 'potato', 'sesame', 'shiitakepilze', 'choi', 'oyster', 'mit', 'entenfleisch', 'gurke', 'chicken', 'mayo', 'karaage', 'pak', 'tapas', 'sesam', 'steamed', 'zum', 'weichschalenkrabbe', 'salad', 'sea', 'soja', 'blistered', 'meersalz', 'soft', 'ingwer', 'blatt', 'eingelegte', 'sbkartoffeln', 'corn', 'gedmpfte', 'baby', 'bok', 'zitrone', 'shell', 'seaweed', 'charred', 'ginger', 'algen', 'oil', 'crab', 'enoki', 'ramen', 'gedmpft', 'belly', 'mirin', 'shishito', 'gegrillter', 'shiso', 'hausgemachte', 'bun', 'brokkolini', 'pilze', 'gefllt', 'japanischfrittiertes', 'schwarzer', 'knuspriger', 'garlic', 'vegetable', 'mushroom', 'house', 'austern', 'kimcheemariniert', 'sbe', 'knuspriges', 'broccolini', 'teilen', 'chive', 'jap', 'zitronengrass', 'mais', 'kimchee', 'knoblauch']"
Restaurant am Griebnitzsee,4.4,30 € ou moins,Internationale,"['flasche', 'voraus', 'kochanleitung', 'tisch', 'mit', 'fr', 'personen', 'mindestens', 'reservierungszeitraum', 'stunden', 'und', 'ganze', 'weihnachtsgans', 'tranchiert', 'auch', 'govariante', 'im', 'erhltlich', 'kross', 'familienessen', 'kohl', 'gebacken', 'am', 'to', 'inkl', 'kaltabholung', 'bis', 'gnsebraten', 'ganz', 'bratapfel', 'bestellen', 'lecker', 'serviert', 'kraut', 'wein', 'klen', 'gans', 'gar']"
