Restaurant_Name,Ranking,Global_Ranking,Plats_Ranking,Service_Ranking,Atmosphere_Ranking,Text
Hard Rock Cafe - Paris,2.0,2,2,1,3,"1) Waiting in front of the long reception before installing. 
2) Service problem more gas in the kitchen waiting to restore and no offer for the wait or goodwill.
3) Too expected from the reception, the service and the wait for the meal.
4) Food for children poor and bland.
5) Arrival on site from 12:50 p.m. in front of the reception, pick-up from 1:05 p.m., waiting for the meal 30min and end of restaurant at 2:50 p.m. for a dish!
6) I recommend Hard Rock Cafe in Lyon to a friend and not in Paris. Given the poor Hard Rock Cafe service in Paris, delay and no commercial gesture."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"I love the overall vibe of the Hard Rock Cafe and their employees. I would definetly go back, their are my favorite franchise!"
Hard Rock Cafe - Paris,5.0,5,5,5,5,Impeccable agréable moment bon repas très copieux.
Hard Rock Cafe - Paris,5.0,5,5,5,5,Staff very friendly and welcoming. Great atmosphere and great food.
Hard Rock Cafe - Paris,5.0,5,5,5,5,Excellent informal place! The attention and the food are always very good.
Hard Rock Cafe - Paris,5.0,5,5,5,4,"The ground floor is not as decorated as the one above.  For the rest, as always the service and the atmosphere the best."
Hard Rock Cafe - Paris,4.0,4,4,4,4,"At the store, the staff was very nice and helpful. And of course, the food was good."
Hard Rock Cafe - Paris,2.0,2,1,2,3,"Not as others HRC around the world… service really poor, food quality not good at all, it was cold at the time of serve, eating time too long even with a reservation, waiting time for the food also too long.
Poor service"
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Excellent experiance, quality food +++
Nice service !"
Hard Rock Cafe - Paris,5.0,5,5,5,5,Service was unhurried and food was of the usual high standard. We like this Hard Rock!
Hard Rock Cafe - Paris,3.0,3,2,5,5,Food was cold sent back twice
Hard Rock Cafe - Paris,1.0,1,1,5,5,"One meal arrived cold so had to be sent back. The replacement took that long one meal was finished from the order and the other persons had gone cold from waiting. 

The servers were however fantastic just the whole experience was ruined due to
The food. Two people left without eating"
Hard Rock Cafe - Paris,2.0,2,3,1,1,"We booked a table for 19.30 and arrived on time to be told our table wasn’t ready. We waited 45 minutes and eventually took a table in the bar which as we hadn’t visited Paris before was disappointing. Service was slow. No one came to offer more drinks or desserts. We asked for our bill.., after a considerable amount of time the girl came back and asked us what we had asked for was it drink ? We said no the bill. After another considerable wait another girl came with the bill and we paid .,She  was clearly very annoyed and threw my credit card onto the table after I had paid and walked away without saying a word. I would say this Hard Rock Cafe was the worst we have visited. Not up to the normal friendly service. Very disappointing ."
Hard Rock Cafe - Paris,4.0,4,4,4,5,It was so cool and taste great musicmix! Best coktails in town!
Hard Rock Cafe - Paris,5.0,5,5,5,5,"The staff were super friendly, the ambiance was great and the food was delicious!"
Hard Rock Cafe - Paris,4.0,4,4,5,5,"We had a great lunch with good food and service, always a nice experience!"
Hard Rock Cafe - Paris,5.0,5,4,5,5,"Food was very tasty, large portions and the staff members were very friendly! Music was great and the shop and picture opportunities were greatt."
Hard Rock Cafe - Paris,5.0,5,4,5,5,"As usual our luch was great, the quesadilla is a nice addition to the menu. The lunch Lime pie is good but taste more like a regular lemon pie than a lime pie. service was outsanding thanks to Agnieska . We also had the pleasure to chat with the General manager who is very customer friendly. To cut it short: a great experience, I'll be back ! EC"
Hard Rock Cafe - Paris,5.0,5,4,5,4,"great lunch as usual with my american friend, and we have been greatly welcomed  by a native guy from Brooklyn, NY! Ribs are still outstanding, and my favorite with spicy buffalo wings.

I regret that the club sandwich , the hay stack salad and the Texan Bbq Chipotle pulled pork has disappeared. Therfore I go there less often.

Too bad the Key Lime pie wazs not available. Next time..."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Staff very kindly,  good food and the service is fast and efficient, good vibes."
Hard Rock Cafe - Paris,4.0,4,5,3,4,"The table assigned to us was close to the toilette, and there were better places to put us.  There was an empty floor upstairs for example"
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Top place to visit, they sang Happy Birthday to my girlfriend which was amazing, the whole place joined in. Highly recommend"
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Excelente servicio, respetan las reservaciones y no te hacen esperar, la comida excelente."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"The food was very good and the water Rocky very nice with us.
I recommend the gluten free menù."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"The restaurant is nice, food is very american and very good. We had a table for adults and one for 6 kids and they took care of everything for kids. Service was super kind especially Rocky who assisted us so kindly!!!! Excellent experience, looking forward coming back here."
Hard Rock Cafe - Paris,5.0,5,5,5,5,That had been a nice evening at the hard rock café. The food was perfect and our service had been very courteous. A smooth grade one.
Hard Rock Cafe - Paris,4.0,4,4,5,4,Great service with an awesome experience we’re visiting Hard Rock Cafe every time we abroad
Hard Rock Cafe - Paris,5.0,5,5,5,5,Ottima cena in un posto pieno di cimeli del rock molto belli
Hard Rock Cafe - Paris,2.0,2,1,3,1,"We booked a table for 19h30. We ordered the ribs, but after a while our waiter told us they didn’t have ribs anymore. No problem at first, but than our waiter told us they were out of almost everything: fajitas, chicken, steak and we could actually only order hamburgers. I don’t think it’s normal that they were out of everything at 20h00. Or they should’ve told us before we entered."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Siempre disfruto la comida, en cualquier Hard Rock del mundo"
Hard Rock Cafe - Paris,1.0,1,1,4,1,"The worst Hard Rock restaurant I have visited. Overrated, expensive food (which I've know beforehand) and still the quality was awful. I had the Mac chicken and cheese, clearly microwaved! My daughter's burger was smaller compared to other Hard Rock restaurants and again the quality not as expected. Much better options available in Paris!"
Hard Rock Cafe - Paris,5.0,5,5,5,3,"I went to Hard Rock Paris on december 31st at 15:30 with my husband. The Restaurant was empty, and because I did not have a Reservation for that Day, the host said we couldn't have lunch. The Restaurant was open until 18:00 that day and we was prohibit to enter and eat three hours prior to close. The host was very rude. Shame Hard Rock!! You don't like to work and earn money."
Hard Rock Cafe - Paris,5.0,5,4,5,4,Our waiter Antony was great. He was very attentive and got our order exactly right even with our many special requests. While the hard rock is no longer playing exclusively rock music it is still always a great atmosphere.
Hard Rock Cafe - Paris,5.0,5,5,5,5,Always good at the hard rock .
Hard Rock Cafe - Paris,3.0,3,4,3,2,"I was sure there would be a concert during the dinner instead there was music (also not rock) on tv screen. Atmosphere not so exciting, similar to burgers house. Not so good experience in Paris. I expected so much more."
Hard Rock Cafe - Paris,2.0,2,4,2,4,"Ich kenne bereits einige Cafés weltweit. Aber vielleicht liegt es auch an der Art der Leute da:

Es war teilweise chaotisch organisiert und es war kein richtiges Bier mehr vorhanden. 

Sagen wir mal so - ich wechsel jetzt mal die Lokalität."
Hard Rock Cafe - Paris,2.0,2,1,4,3,Food has really poor quality Looks like they are completely relying on the name Hard Rock Cafe. Definitely no recommendation!
Hard Rock Cafe - Paris,5.0,5,5,5,5,This was the best food that we had in Paris.   The kids loved the Messi burger. Everything was awesome.
Hard Rock Cafe - Paris,3.0,3,1,4,4,"We were so happy to have a reservation to eat our favorite meal but at 7pm, a lot of meals were not longer available. That was rather dissapointing."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Excelente experiencia!
Las míticas BBQ Ribs en su mejor expresión, junto a la calida atención de Antonio.
Hermosa noche en familia."
Hard Rock Cafe - Paris,5.0,5,5,5,5,Lovely staff and great food. We had a fabulous dinner.
Hard Rock Cafe - Paris,4.0,4,5,4,4,"Visite obligatoire quand je passe à Paris. Les plats sont très bon, ambiance agréable"
Hard Rock Cafe - Paris,3.0,3,2,4,3,Nous avons prix le burger végétarien. Très déçu. Il etait sec sans sauces ni légumes. Juste une feuille de salade. Pas de sauce à côté. En plus le steack avait plus un goût de graisse qu'autre chose. Cela ne vaut pas du tout son prix qui est très élevé. Même les frites étaient pas top. A presque 25€ le burger c'est vraiment éxagéré.  Même le coca n'avait presque pas de bulles. Seul les nachos étaient bon. Venu en décembre 2022
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Jamais déçu au HRC.
Accueil parfait, nourriture au top.
Excellent repas"
Hard Rock Cafe - Paris,5.0,5,5,5,5,Good and atmosphere on par with all other Hard Rock Cafe’s visited - Superb and Outstanding!
Hard Rock Cafe - Paris,3.0,3,4,3,4,"Je n'y avais plus mis les pieds depuis 20 ans et force est de constater que ça a bien changé… Une seule pièce pour s'installer, en bas, alors que l'étage est vide, du coup ça fait un peu cantine et le temps d'attente en est d'autant rallongé. En outre, on rentre par la boutique, de ce fait on se demande si on vient déjeuner ou acheter un t-shirt… On avait réservé mais on a attendu 20 minutes qu'une table se libère. Puis on nous a fait changer de place pour que la nôtre puisse se moduler en table de 8. Arrivés à 13h, on en est reparti à 15h15 alors qu'on n'avait pris qu'un repas ""basique"" (apéro + burgers). 
Bref, très long. Heureusement, le service est agréable et les plats sont corrects. Mais la magie s'est perdue."
Hard Rock Cafe - Paris,2.0,2,4,1,4,"Cocktail bar unfortunately not acceptable for this kind of famous restaurant (I think that the margarita ingredients are well known to everybody), I reserved a table and I had to wait in any case 30’, drinking a cocktail that was water and sugar.
The worse HR experience ever"
Hard Rock Cafe - Paris,2.0,2,3,2,1,"It was freezing cold as they had an issue with their heating which they weren’t getting fixed until the following day. We asked our server to move table as we were the closest to the door and cold even with coats, she refused outright, yet spoke to the manager who moved us immediately without hesitation. The food arrived wrong and sent back twice before getting what we ordered, same with a set of drinks came out incorrect and needed to go back and the coffee came to us cold. I have been to several Hard Rock Cafes and Hotels all over the world but this was by far the worst experience I have received and was very disappointing when you know what kind of service to expect and get completely let down on all sides."
Hard Rock Cafe - Paris,5.0,5,5,5,5,It's a great restaurant very nice I was so happy to become with my family and the really good attention to the the people the client
Hard Rock Cafe - Paris,4.0,4,4,4,3,"Goed eten , leuke sfeer 
Meer verwacht van interieur ...beetje teleurstellend 😉"
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Super cool evening! Delicious food, excellent service, nice music and friendly atmosphere. In short a very positive experience to be repeated in the future. Greatly suggested."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Fabulous  customer service from Liam and his team , an extremely warm welcome from everyone. 
Delicious  food and lovely atmosphere, would highly recommend to anyone visiting Paris"
Hard Rock Cafe - Paris,4.0,4,3,5,4,Service au top dommage que la nourriture n était pas assez chaude
Hard Rock Cafe - Paris,3.0,3,3,4,4,"Service was great, food was good, ambiance was a little low key for a hard rock, I’ve been to about 20 of them"
Hard Rock Cafe - Paris,3.0,3,5,1,4,"We were a party of 5 people but couldn’t book a table for more than 4 on the website. So we booked a table for 4. Upon arriving, we were told that it was not possible to have 5 people seated on a table of 4 and that we had to wait for a table of 6 to be free. After a 20 minute wait we were escorted to a table only to find out that our table was a table of 4 with an additional chair. We couldn’t understand why we had to wait 20 minutes to be eventually seated on a table we had actually booked. Even worse, the table next to us was a table of 8 on which a family of 5 were later comfortably seated by the staff. We should have the possibility to book tables of more than 4 on your website. And if that’s not possible for whatever reason we shouldn’t have to feel « lucky » to be seated at a table we already booked after waiting for 20 minutes."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Parfait, le service très bien. Passer une bonne soirée."
