Restaurant_Name,Ranking,Price_Range,Cuisine_Type,Menu Items
The Dhabba,4.5,25 £ ou moins,Indienne,"['there', 'homeland', 'take', 'provinces', 'kingfisher', 'world', 'enriz', 'dawn', 'chopped', 'author', 'flavoured', 'maskawala', 'nostros', 'rural', 'pudding', 'colour', 'moro', 'most', 'bombay', 'glass', 'well', 'green', 'nawabs', 'thousand', 'becomes', 'breath', 'who', 'palatial', 'champagnes', 'handle', 'gb', 'bring', 'perfectly', 'on', 'chawal', 'assortments', 'clear', 'super', 'mixed', 'finished', 'allergens', 'ground', 'fats', 'mini', 'mere', 'diced', 'fit', 'we', 'salad', 'igt', 'ever', 'may', 'sangam', 'sophisticated', 'artisanal', 'cranberries', 'pulled', 'crushed', 'defra', 'by', 'marlborough', 'just', 'six', 'platter', 'regulation', 'breast', 'translated', 'lightly', 'daal', 'crianza', 'large', 'mango', 'rush', 'requirements', 'house', 'pyaza', 'than', 'tastes', 'armies', 'heaven', 'unknown', 'think', 'bite', 'hottish', 'slightly', 'northern', 'this', 'blanc', 'experiment', 'martini', 'prawns', 'monday', 'charcoal', 'cauliflower', 'lemonade', 'schnapps', 'at', 'packaged', 'lemon', 'thursday', 'vegans', 'sour', 'contain', 'selection', 'squeak', 'gooseberries', 'peanuts', 'mint', 'coconut', 'cumin', 'sunset', 'paneer', 'sesame', 'one', 'refreshing', 'peaceful', 'methi', 'recommend', 'tenuta', 'products', 'fresh', 'ancient', 'for', 'violetlaced', 'exoticism', 'differing', 'potpourri', 'sauted', 'achaar', 'tempranillo', 'enhanced', 'assorted', 'using', 'light', 'lehsuni', 'pilee', 'richness', 'rmy', 'misconception', 'vivacious', 'fabulous', 'centuries', 'mark', 'chooza', 'leaving', 'salted', 'flavoursome', 'extra', 'captain', 'treat', 'procure', 'gives', 'salan', 'ferocious', 'whole', 'imagine', 'oven', 'easy', 'blackberries', 'preservation', 'samarkand', 'nonalcoholic', 'infused', 'jheenga', 'delight', 'panoply', 'nuts', 'paratha', 'strong', 'roasts', 'monkfish', 'michaut', 'kulcha', 'herbaceous', 'deft', 'hill', 'lababdar', 'new', 'wide', 'made', 'requires', 'arcane', 'comfortably', 'recipes', 'oban', 'options', 'be', 'coriander', 'stuffed', 'watering', 'wild', 'healthy', 'are', 'beginning', 'riesling', 'savoury', 'materials', 'refined', 'lacchedar', 'raita', 'brings', 'jeera', 'pahadi', 'flavour', 'kundan', 'when', 'jumbo', 'skewered', 'basmati', 'khas', 'eastern', 'strength', 'yamazaki', 'pickle', 'yellow', 'bemmisal', 'water', 'need', 'case', 'lively', 'pieces', 'vs', 'opening', 'makai', 'domaine', 'blossoms', 'soldiers', 'cuisine', 'splendour', 'bru', 'savour', 'classic', 'operating', 'macallan', 'highland', 'redcurrant', 'gol', 'produced', 'diwani', 'today', 'amaretto', 'thal', 'white', 'pink', 'street', 'le', 'tumble', 'enjoyed', 'aromatics', 'process', 'driven', 'subzi', 'its', 'gastronome', 'fish', 'herbs', 'sherwood', 'main', 'clean', 'else', 'glayva', 'comfort', 'goose', 'lentils', 'needs', 'burst', 'jack', 'botanicals', 'central', 'repose', 'sweet', 'out', 'chillies', 'around', 'leisurely', 'opulence', 'stony', 'off', 'kurchan', 'dip', 'sev', 'doeuvres', 'sparkling', 'looking', 'roasted', 'fenugreek', 'citrus', 'stations', 'southern', 'tadka', 'steamed', 'peacock', 'civilizations', 'therefore', 'france', 'bowl', 'bhel', 'gently', 's', 'practice', 'dairy', 'veggies', 'seasonal', 'reached', 'prepare', 'aubergines', 'was', 'spain', 'martell', 'anise', 'king', 'glenfiddich', 'sherry', 'old', 'winemaker', 'tamarind', 'ros', 'cooked', 'krombacher', 'bicycle', 'takatak', 'jean', 'history', 'gobi', 'tequila', 'perfect', 'sweetcorn', 'dum', 'what', 'monk', 'marinade', 'laal', 'basted', 'dhabba', 'whiskey', 'finish', 'back', 'glory', 'consistent', 'peneer', 'crispy', 'viile', 'often', 'gosht', 'daniels', 'please', 'in', 'sapphire', 'results', 'baowli', 'freshly', 'from', 'exquisitely', 'medium', 'garnacha', 'satisfyingly', 'anari', 'sunlight', 'irish', 'ordered', 'dietary', 'no', 'soda', 'cholesterol', 'care', 'medley', 'use', 'dense', 'laced', 'same', 'quserepukhtan', 'wine', 'nearly', 'star', 'walker', 'wings', 'moghul', 'del', 'different', 'chickpea', 'panch', 'wonderful', 'rasedar', 'called', 'facilities', 'natural', 'murg', 'deeply', 'robust', 'cointreau', 'which', 'hennessy', 'comforting', 'added', 'centelleo', 'barbera', 'palak', 'sumptuous', 'thali', 'wrote', 'love', 'filled', 'bhuna', 'bhendi', 'cassis', 'talisker', 'fentimans', 'ask', 'life', 'havana', 'kidney', 'deliciously', 'malai', 'mutter', 'tia', 'widely', 'poppadom', 'fulfilling', 'frothy', 'freshness', 'certainly', 'everyday', 'grey', 'orient', 'sinbad', 'tasting', 'la', 'milk', 'offer', 'navarra', 'provides', 'vegetarianism', 'fine', 'pasliyan', 'spumante', 'avoid', 'macedonia', 'overlaid', 'fertile', 'expert', 'costume', 'cocoa', 'spinach', 'delicious', 'cheese', 'sealed', 'nature', 'strawberry', 'superior', 'cocacola', 'things', 'freshest', 'vibrant', 'zaffrani', 'sauces', 'chef', 'very', 'tonic', 'vegetables', 'something', 'served', 'skill', 'kahla', 'gram', 'papdi', 'boe', 'poppadoms', 'complex', 'creamy', 'flaky', 'stock', 'encompass', 'rosso', 'smith', 'perfection', 'brilliant', 'mayfly', 'based', 'version', 'british', 'tables', 'garrigue', 'granny', 'course', 'durbar', 'charring', 'gappa', 'fruits', 'during', 'magners', 'black', 'apple', 'common', 'marnier', 'those', 'enlightening', 'half', 'notes', 'where', 'vsop', 'regarding', 'recommended', 'boti', 'biscardo', 'dash', 'it', 'of', 'hint', 'luxury', 'bianco', 'prignon', 'slight', 'share', 'heart', 'croquettes', 'minutes', 'menus', 'feed', 'casa', 'satisfying', 'kadai', 'pattice', 'kofta', 'pineapple', 'vanilla', 'italy', 'succulent', 'pm', 'genre', 'legends', 'peach', 'bed', 'bacardi', 'slice', 'making', 'ka', 'cabernet', 'does', 'drambuie', 'vegan', 'makers', 'crowdie', 'laphroaig', 'disaronno', 'hours', 'herby', 'loire', 'especially', 'irresistible', 'chutney', 'garlic', 'since', 'club', 'locally', 'crumbled', 'biryani', 'celery', 'menu', 'poppy', 'apples', 'delightfully', 'beans', 'kathi', 'sadha', 'glutenfree', 'handi', 'pretheatre', 'onions', 'touch', 'onion', 'chablis', 'lettuce', 'procedure', 'de', 'contains', 'squash', 'exotic', 'coming', 'seekh', 'doc', 'whatever', 'awadh', 'variety', 'group', 'lagavulin', 'wines', 'end', 'here', 'bauda', 'yet', 'created', 'great', 'lush', 'every', 'necessarily', 'martin', 'comes', 'paste', 'pleased', 'foodfriendly', 'seeds', 'flour', 'seasoned', 'baileys', 'mineral', 'accompany', 'macchi', 'as', 'midori', 'gorgeous', 'cherry', 'nisha', 'indian', 'that', 'you', 'drama', 'available', 'cranberry', 'gentle', 'tannins', 'irn', 'grand', 'reds', 'wonderfully', 'rice', 'gajar', 'thirty', 'availability', 'bitter', 'carrots', 'go', 'blackcurrant', 'a', 'arresting', 'splendidly', 'ensure', 'yogurt', 'ceramicist', 'amazingly', 'groups', 'delectable', 'peppers', 'ensures', 'not', 'zesty', 'sikh', 'enhance', 'per', 'slowly', 'accompanied', 'statement', 'again', 'pomegranate', 'india', 'appletiser', 'macchli', 'caramelised', 'sliced', 'anybody', 'spicy', 'set', 'come', 'reserva', 'potter', 'deciding', 'paid', 'given', 'enable', 'smirnoff', 'frizzante', 'brillatsavarin', 'puts', 'wafers', 'trio', 'gauva', 'slowcooked', 'unusual', 'beautiful', 'affair', 'ready', 'oriental', 'vineyards', 'ipa', 'note', 'rulers', 'floral', 'fruitdriven', 'peeled', 'amazing', 'resemble', 'food', 'delicacy', 'asia', 'tendresse', 'dips', 'costa', 'exceptionally', 'flora', 'morgan', 'skilled', 'sunehri', 'mixer', 'superbly', 'garnished', 'any', 'high', 'airn', 'olives', 'missi', 'prime', 'malibu', 'lie', 'experience', 'egg', 'polished', 'fennel', 'grown', 'original', 'preparation', 'island', 'dynamism', 'gourd', 'superb', 'surprises', 'thick', 'leaf', 'tested', 'kachumbar', 'background', 'spiced', 'lupin', 'chteauneufdupape', 'springtimelike', 'finely', 'probably', 'tawa', 'rarebit', 'slices', 'semolina', 'colours', 'regal', 'complement', 'blend', 'mocha', 'pickled', 'potato', 'sulphites', 'best', 'gluten', 'said', 'strawberries', 'rounder', 'summer', 'warriors', 'picked', 'glazing', 'culinary', 'now', 'like', 'nuances', 'olim', 'islay', 'cookery', 'absolute', 'dish', 'designed', 'our', 'dasti', 'peasants', 'hints', 'leg', 'also', 'peshawari', 'domestic', 'pastures', 'hits', 'dhania', 'zero', 'gonnet', 'produce', 'punjabi', 'compote', 'aloo', 'tea', 'tandoori', 'mattar', 'sensations', 'various', 'velvety', 'spice', 'they', 'violets', 'choice', 'greedy', 'eyes', 'chatpatta', 'melon', 'lyons', 'popeyes', 'lime', 'concept', 'theory', 'masking', 'cucumber', 'will', 'manzanos', 'dates', 'tongue', 'johnnie', 'considering', 'boneless', 'venezia', 'spiciness', 'slimline', 'palate', 'jumble', 'so', 'timisului', 'amrut', 'system', 'grouse', 'patties', 'chefs', 'blast', 'cultivated', 'palakdar', 'tiger', 'ending', 'silky', 'botanist', 'pierre', 'west', 'sea', 'unique', 'to', 'anthelme', 'information', 'tropical', 'slowtasting', 'us', 'cherries', 'speyside', 'intense', 'years', 'or', 'origins', 'earthenware', 'mace', 'guillaume', 'ticket', 'way', 'picard', 'surely', 'fiery', 'smooth', 'first', 'split', 'dahi', 'hearth', 'subtlety', 'herding', 'chops', 'underneath', 'sheep', 'welsh', 'flavours', 'times', 'considerable', 'rather', 'staple', 'lasting', 'cloves', 'is', 'bit', 'nut', 'leaves', 'tattie', 'only', 'wrapped', 'shreds', 'retreats', 'an', 'qaliya', 'north', 'browned', 'perhaps', 'herbinfluenced', 'carom', 'premium', 'merlot', 'been', 'hendricks', 'topped', 'hariyali', 'pernod', 'finest', 'secret', 'and', 'mushrooms', 'many', 'vegetarian', 'seafood', 'tone', 'cubes', 'tomato', 'overemphasise', 'cool', 'simmered', 'bread', 'polishing', 'tandoor', 'crumbly', 'meats', 'lamb', 'starters', 'fragrant', 'rocchette', 'quite', 'rhone', 'tang', 'chicken', 'mokal', 'ideal', 'with', 'okra', 'port', 'soft', 'stuff', 'techniques', 'must', 'bright', 'rioja', 'diet', 'enough', 'pyazz', 'south', 'brambles', 'experiences', 'some', 'samosa', 'wrap', 'kings', 'spices', 'saffron', 'takes', 'mouth', 'subtle', 'snacks', 'condition', 'used', 'magnificent', 'without', 'castillo', 'mild', 'murgechangezi', 'native', 'display', 'tricky', 'quintessential', 'dark', 'veneto', 'still', 'dream', 'grated', 'style', 'philosopher', 'japanese', 'twentytwo', 'sauced', 'bella', 'assiduously', 'would', 'remember', 'then', 'gin', 'beer', 'cooking', 'whites', 'satiny', 'lurking', 'check', 'has', 'seedha', 'chain', 'full', 'aur', 'were', 'painstaking', 'dhabbas', 'incredibly', 'xo', 'arranged', 'hors', 'pinot', 'grilled', 'basil', 'mildly', 'splendid', 'distinctly', 'straight', 'following', 'tangy', 'dumplings', 'noir', 'means', 'makes', 'dom', 'grigio', 'scone', 'waipara', 'into', 'do', 'burgundy', 'year', 'delicate', 'bodegas', 'server', 'orange', 'peroni', 'ruby', 'bone', 'up', 'raanesikandari', 'substitutions', 'drizzle', 'poultry', 'drinkers', 'trumpets', 'fillet', 'bharta', 'saturday', 'chota', 'zealand', 'agree', 'followed', 'indeed', 'crunchy', 'underlying', 'popeye', 'garden', 'coke', 'ubla', 'romania', 'astonishing', 'bass', 'ripe', 'rum', 'massive', 'much', 'sunday', 'aromas', 'give', 'seemingly', 'plum', 'mancha', 'savouries', 'hour', 'everywhere', 'bulgarian', 'eating', 'even', 'gastronomic', 'plums', 'long', 'homemade', 'pimms', 'table', 'pot', 'sauvignon', 'raj', 'fruit', 'grapefruit', 'sicily', 'applies', 'helps', 'champagne', 'breathe', 'shiraz', 'peas', 'berries', 'have', 'bred', 'standard', 'lancer', 'serve', 'almost', 'bhalla', 'freres', 'tikka', 'connoisseurs', 'exquisite', 'corvina', 'concluded', 'knows', 'prosecco', 'thus', 'know', 'dry', 'people', 'pukht', 'phoran', 'slow', 'cinnamon', 'ajwaini', 'pottery', 'everybody', 'ingredients', 'vera', 'topping', 'intended', 'lunch', 'juniper', 'basting', 'beautifully', 'neropasso', 'shuruvaati', 'laurentperrier', 'chilli', 'enormously', 'areas', 'treated', 'concoction', 'farmhouse', 'th', 'bounties', 'doesnt', 'butter', 'wholewheat', 'three', 'wedge', 'chardonnay', 'past', 'texture', 'filling', 'richer', 'japan', 'should', 'sugarfree', 'rest', 'rich', 'masala', 'chargrilled', 'your', 'bio', 'puffed', 'fuller', 'tossed', 'wellbalanced', 'festive', 'bubble', 'label', 'reserve', 'seed', 'more', 'powder', 'own', 'masaledar', 'umbrele', 'allow', 'heavy', 'orsino', 'five', 'raspberries', 'khumb', 'slowcooking', 'covered', 'forms', 'campari', 'celebration', 'gordons', 'compulsive', 'point', 'roti', 'shimla', 'piedmont', 'all', 'adraki', 'gust', 'marinated', 'balvinie', 'meal', 'fruity', 'however', 'bounces', 'buttery', 'minerals', 'opportunity', 'distant', 'acceptable', 'these', 'time', 'chargrill', 'potatoes', 'elegant', 'four', 'chickpeas', 'period', 'papad', 'favourite', 'can', 'puri', 'baked', 'bengun', 'salmon', 'estate', 'mean', 'rough', 'free', 'touches', 'schweppes', 'palette', 'red', 'over', 'drizzled', 'together', 'herald', 'tikdee', 'spot', 'makhani', 'achari', 'australia', 'valley', 'brioche', 'violet', 'maria', 'taste', 'hot', 'expect', 'historically', 'fashion', 'such', 'tokri', 'whether', 'tomatoes', 'discover', 'modella', 'sancerre', 'order', 'prepared', 'identifying', 'kitchen', 'special', 'methods', 'cream', 'friday', 'adds', 'mountains', 'park', 'woodford', 'maas', 'make', 'enormous', 'rose', 'huge', 'meat', 'crisp', 'corner', 'sauce', 'mignon', 'chol', 'traditional', 'ample', 'flourish', 'heat', 'ragada', 'famous', 'match', 'sultan', 'person', 'dishes', 'cardamom', 'known', 'aromatic', 'chaat', 'jameson', 'bengal', 'simple', 'qualiyan', 'them', 'chile', 'blueberries', 'belief', 'respect', 'succulence', 'combined', 'tender', 'right', 'bharwan', 'the', 'itself', 'khus', 'cook', 'ginger', 'oh', 'developed', 'scottish', 'nv', 'superiore', 'retaining', 'roomali', 'tantalising', 'but', 'roku', 'throughout', 'cottage', 'courtly', 'pp', 'pop', 'multilayered', 'mustard', 'start', 'sambuca', 'juices', 'juicy', 'naan', 'koliwada']"
The Allan Park,4.6,25 £ ou moins,Écossaise,[]
Namaste by Delhi Darbar,4.3,De 26 £ à 40 £,Indienne,"['there', 'chai', 'c', 'yogurt', 'style', 'back', 'artisan', 'take', 'introduced', 'chikkamagalur', 'freerange', 'french', 'oils', 'staff', 'not', 'zesty', 'then', 'flavoured', 'speak', 'fried', 'interior', 'cappuccino', 'woody', 'recipe', 'bombay', 'glass', 'has', 'endless', 'familiar', 'please', 'full', 'in', 'eggs', 'green', 'youre', 'india', 'ovencooked', 'toast', 'from', 'while', 'anda', 'grilled', 'gb', 'perfectly', 'on', 'cheesy', 'spicy', 'set', 'pepper', 'planting', 'field', 'library', 'ordered', 'following', 'lifeblood', 'finished', 'given', 'contamination', 'laced', 'fit', 'into', 'boondi', 'we', 'next', 'americano', 'star', 'f', 'oats', 'natural', 'by', 'gunpowder', 'up', 'which', 'find', 'drizzle', 'foot', 'mango', 'food', 'requirements', 'softboiled', 'd', 'unknown', 'think', 'dive', 'pawpaw', 'tempted', 'sultans', 'allergen', 'this', 'dare', 'superbly', 'any', 'movie', 'chocolate', 'travelled', 'grandads', 'lemongrass', 'at', 'grey', 'bhoona', 'egg', 'homemade', 'bhurji', 'infusion', 'coffee', 'sufi', 'milk', 'fine', 'fruit', 'namak', 'earthy', 'thick', 'gf', 'spiced', 'have', 'warming', 'parsi', 'mint', 'slices', 'delicious', 'strawberry', 'cumin', 'buttered', 'know', 'refreshing', 'fluffy', 'gluten', 'dried', 'said', 'cinnamon', 'day', 'hills', 'fresh', 'ordering', 'keema', 'for', 'neroli', 'chilli', 'sausage', 'prince', 'served', 'upgraded', 'omelette', 'our', 'light', 'also', 'collection', 'achar', 'almonds', 'cup', 'cashews', 'root', 'tea', 'signature', 'based', 'rich', 'british', 'masala', 'your', 'pecan', 'drop', 'salted', 'black', 'cross', 'breakfast', 'yemen', 'guarantee', 'baba', 'more', 'kebabs', 'darbar', 'chicory', 'prevent', 'home', 'cannot', 'will', 'infused', 'dates', 'flat', 'nuts', 'paratha', 'it', 'of', 'roll', 'freshlybaked', 'spin', 'goan', 'made', 'crustacean', 'kebab', 'scrambled', 'veggie', 'naans', 'level', 'toasted', 'v', 'exceptional', 'sausages', 'rashers', 'coriander', 'about', 'are', 'savoury', 'blended', 'flavour', 'unique', 'when', 'mince', 'potatoes', 'to', 'balanced', 'yoghurt', 'four', 'pickle', 'hundreds', 'vegan', 'within', 'plain', 'caf', 'years', 'double', 'or', 'free', 'specific', 'ahead', 'includes', 'over', 'drizzled', 'drink', 'chutney', 'vegetable', 'sprinkle', 'makhani', 'granola', 'fiery', 'rolls', 'beans', 'earl', 'taste', 'hot', 'delhi', 'if', 'touch', 'might', 'cloves', 'is', 'white', 'whether', 'two', 'order', 'contains', 'smoked', 'kitchen', 'an', 'exotic', 've', 'seekh', 'bacon', 'holds', 'delicately', 'fish', 'tradition', 'make', 'royal', 'budan', 'indias', 'kick', 'rose', 'comfort', 'totally', 'teas', 'and', 'mushrooms', 'vegetarian', 'somewhat', 'sauce', 'enjoy', 'sweet', 'chillies', 'traditional', 'every', 'tomato', 'last', 'bergamot', 'bread', 'seeds', 'hazelnut', 'become', 'as', 'namaste', 'with', 'indian', 'carrot', 'that', 'homehung', 'espresso', 'you', 'the', 'dairy', 'soothing', 'ginger', 'aniseed', 'gentle', 'scottish', 'item', 'spices', 'warm', 'subtle', 'but', 'n', 'effort', 'tasty', 'pinch', 'dusting', 'authentic', 'latte', 'before', 'scoop', 'seven', 'a', 'naan']"
The Woodside Doune,4.6,25 £ ou moins,Écossaise,[]
Mozza - St Andrews,3.4,25 £ ou moins,Italienne,[]
The Meadowpark,4.4,25 £ ou moins,Écossaise,[]
Romano's,3.5,25 £ ou moins,Italienne,[]
Bibimbap Restaurant West End,4.5,25 £ ou moins,Coréenne,"['kimchi', 'soju', 'enoki', 'green', 'belly', 'onion', 'persons', 'lettuce', 'salad', 'gb', 'garlic', 'minimum', 'mushroom', 'slice', 'spicy', 'per', 'chilli', 'paste', 'pork', 'la', 'neck', 'soybean', 'person', 'galbi', 'stew', 'of']"
Cafe Antipasti,4.7,25 £ ou moins,Italienne,"['lobster', 'lasagne', 'roman', 'butternut', 'tuscan', 'antipastis', 'gratin', 'soup', 'onion', 'leek', 'melted', 'chorizo', 'peppers', 'white', 'shavings', 'tomatoes', 'crust', 'italian', 'olives', 'asparagus', 'two', 'prawns', 'virgin', 'minestrone', 'rosemary', 'nduja', 'wrapped', 'oven', 'home', 'courgette', 'crispy', 'squash', 'cannellini', 'an', 'cream', 'infused', 'forno', 'peppercorn', 'salt', 'arrabiata', 'pancetta', 'pizza', 'lemon', 'crusted', 'bacon', 'dash', 'nuts', 'milano', 'pesto', 'herbs', 'sauteed', 'coast', 'of', 'parma', 'in', 'full', 'olive', 'bruschetta', 'green', 'topped', 'napoli', 'meat', 'liver', 'gnocchi', 'roma', 'al', 'made', 'spiced', 'and', 'mushrooms', 'caramelised', 'peas', 'grilled', 'basil', 'gb', 'buffalo', 'truffle', 'sauce', 'vodka', 'on', 'pepper', 'spicy', 'fries', 'sweet', 'pine', 'chillies', 'toasted', 'cartoccio', 'crusty', 'pasta', 'goujons', 'tomato', 'rocket', 'pate', 'spinach', 'marmalade', 'skinny', 'kalamata', 'rubbed', 'antipasti', 'dip', 'finnochiona', 'sirloin', 'cheese', 'bread', 'splash', 'ravioli', 'wild', 'ciabatta', 'mixed', 'finished', 'aioli', 'meatballs', 'linguine', 'goats', 'bolognaise', 'dumplings', 'dry', 'roasted', 'potato', 'torn', 'one', 'burger', 'ricotta', 'chicken', 'day', 'with', 'mussels', 'pea', 'vine', 'salad', 'west', 'wine', 'fresh', 'cherry', 'sea', 'jus', 'risotto', 'margherita', 'for', 'fantastic', 'flatbread', 'carbonara', 'fashioned', 'chilli', 'sausage', 'roast', 'vegetables', 'queen', 'fusilli', 'mortadella', 'sage', 'butter', 'mozzarella', 'oz', 'creamy', 'oil', 'three', 'cajun', 'scottish', 'breast', 'baked', 'dressing', 'salmon', 'clams', 'or', 'king', 'pepperoni', 'fillet', 'penne', 'old', 'sugo', 'calabrian', 'beef', 'caper', 'lombardi', 'scallops', 'red', 'cooked', 'bap', 'foil', 'parmesan', 'basket', 'root', 'garlic', 'mushroom', 'house', 'crumbled', 'balsamic', 'calamari', 'fiery', 'ham', 'smooth', 'rich', 'salami', 'spaghetti', 'seared', 'aged', 'garden', 'a', 'marinade', 'classic', 'beans', 'shellfish', 'tossed', 'extra']"
The Ferry Selkie,4.6,25 £ ou moins,Tapas/Amuse-Gueule,[]
Madha Indian kitchen,4.5,25 £ ou moins,Indienne,"['snow', 'finish', 'grated', 'style', 'konchu', 'sabgi', 'peppers', 'uthapam', 'unavoidable', 'chopped', 'ki', 'flavoured', 'fried', 'peppercorn', 'cutlet', 'kashmiri', 'cake', 'mussel', 'supreme', 'crustaceans', 'gosht', 'stew', 'recipe', 'coast', 'well', 'in', 'eggs', 'green', 'monkish', 'freshly', 'from', 'gb', 'on', 'seabream', 'pepper', 'spicy', 'machi', 'pyaz', 'chemmeen', 'dumcooked', 'appam', 'mixed', 'finished', 'sharpness', 'toppings', 'ground', 'sof', 'beetroot', 'containing', 'type', 'salad', 'sangam', 'cashew', 'corn', 'wonderful', 'roast', 'peeli', 'crushed', 'kanava', 'murg', 'urad', 'up', 'thenga', 'which', 'six', 'oil', 'pulav', 'platter', 'crab', 'breast', 'clay', 'lightly', 'daal', 'palak', 'large', 'delicacy', 'thali', 'saag', 'filled', 'bhuna', 'dips', 'chemeen', 'loin', 'soopu', 'marination', 'kidney', 'malai', 'duck', 'veg', 'saagwala', 'soup', 'piece', 'sabzi', 'pankaj', 'prawns', 'benefits', 'cauliflower', 'chop', 'tapioca', 'idiappam', 'homemade', 'addu', 'lemon', 'pot', 'preparation', 'milk', 'meen', 'mapas', 'molee', 'layered', 'varutharacha', 'leaf', 'thick', 'spiced', 'selection', 'contain', 'masoor', 'peas', 'kuttanadan', 'badami', 'fishermen', 'fsh', 'dipped', 'griddle', 'brown', 'tikka', 'prawn', 'lentil', 'delicious', 'spinach', 'coconut', 'cheese', 'blend', 'cumin', 'dry', 'potato', 'paneer', 'one', 'gluten', 'slow', 'kallummekkaya', 'dessert', 'array', 'cinnamon', 'ajwaini', 'samosas', 'calm', 'fresh', 'very', 'bhatak', 'for', 'murgi', 'chole', 'chilli', 'vegetables', 'like', 'amount', 'komal', 'served', 'panfried', 'ultimate', 'chettinadu', 'gram', 'butter', 'assorted', 'dish', 'using', 'creamy', 'flaky', 'leg', 'also', 'achar', 'mukkuvan', 'crepe', 'thin', 'pancake', 'deep', 'rasam', 'perfection', 'pulao', 'mouthwatering', 'richness', 'punjabi', 'health', 'aloo', 'dopiaza', 'signature', 'based', 'pasilian', 'starter', 'nalli', 'tandoori', 'rich', 'masala', 'various', 'fermented', 'flavorful', 'tossed', 'extra', 'fruits', 'pistachio', 'mixture', 'black', 'khana', 'nawaabi', 'asparagus', 'whole', 'oven', 'cucumber', 'matta', 'infused', 'jheenga', 'recommended', 'poppadums', 'boti', 'powered', 'banana', 'nuts', 'flat', 'paratha', 'avial', 'it', 'of', 'monkfish', 'roll', 'vada', 'amritsari', 'wholemeal', 'squid', 'made', 'ajari', 'traditionally', 'fry', 'share', 'kebab', 'roti', 'orka', 'madras', 'kadai', 'coriander', 'marinated', 'poriyal', 'almond', 'including', 'meal', 'batter', 'tiger', 'savoury', 'fat', 'succulent', 'tempered', 'raita', 'adharakhi', 'jeera', 'flavour', 'unique', 'skewerroasted', 'jumbo', 'pan', 'noodle', 'basmati', 'potatoes', 'bay', 'to', 'balanced', 'yoghurt', 'four', 'thoran', 'chickpeas', 'pickle', 'kokum', 'naranga', 'vegan', 'fnely', 'favourite', 'garam', 'salmon', 'or', 'chamba', 'includes', 'stirfried', 'hours', 'chutney', 'garlic', 'brought', 'vegetable', 'idili', 'biryani', 'triangular', 'way', 'rogan', 'makhani', 'achari', 'smooth', 'cuisine', 'sambhar', 'te', 'kozhi', 'combination', 'tikkas', 'classic', 'beans', 'kathi', 'puttu', 'keralian', 'kind', 'southindian', 'onions', 'pastry', 'peshwari', 'touch', 'cloves', 'earthen', 'onion', 'is', 'tomatoes', 'fingerlicking', 'lettuce', 'leaves', 'wrapped', 'contains', 'badsha', 'an', 'cream', 'non', 'kesari', 'its', 'delicately', 'fish', 'make', 'variety', 'herbs', 'main', 'tharavu', 'carom', 'premium', 'makkanni', 'topped', 'lentils', 'meat', 'and', 'kerala', 'vegetarian', 'cabbage', 'makkai', 'sauce', 'shatavari', 'bhindi', 'curry', 'chutneys', 'hara', 'seafood', 'sweet', 'chillies', 'traditional', 'josh', 'tomato', 'coarseness', 'paste', 'enriched', 'simmered', 'dal', 'bread', 'pollichathu', 'tandoor', 'chana', 'side', 'seeds', 'dishes', 'flour', 'lamb', 'moderately', 'seasoned', 'idli', 'cardamom', 'known', 'aromatic', 'roasted', 'fenugreek', 'palappam', 'malabari', 'tang', 'shorba', 'as', 'chicken', 'broccoli', 'molluscs', 'muraghu', 'steamed', 'with', 'dosa', 'indian', 'enjoying', 'soft', 'erachi', 'tender', 'suriyani', 'mamsam', 'baby', 'the', 'dairy', 'scrumptious', 'south', 'seasonal', 'typical', 'ginger', 'samosa', 'parata', 'scottish', 'spices', 'warm', 'king', 'saffron', 'gravy', 'toor', 'rice', 'tamarind', 'juice', 'nadan', 'cooked', 'chunks', 'cottage', 'carrots', 'multilayered', 'mustard', 'gobi', 'naden', 'zaffroni', 'perfect', 'laccha', 'dum', 'sultanas', 'a', 'juicy', 'naan']"
